市区町村コード,市区町村名,総人口,総65歳以上人口,居住125mメッシュ数,高齢者密度_人per_km2,道路距離対象_65歳以上人口,道路距離対象_総人口,圏外65歳以上人口,圏外率,圏外総人口,圏外率_総人口,スーパー圏外65歳以上人口,スーパー圏外率,農水省_困難人口割合,農水省_困難人口,比_農水省÷本推計
29344,斑鳩町,27328,8339,419,1274.0,8339,27328,3009,0.3608,8945,0.3273,5507,0.6604,0.3062,2570.0,0.848
18202,敦賀市,64241,18464,1474,802.0,18464,64218,6604,0.3577,21942,0.3417,14067,0.7619,0.3316,6125.0,0.927
23205,半田市,117524,28418,1591,1143.0,28418,117524,10138,0.3567,39239,0.3339,20167,0.7097,0.2376,6792.0,0.666
34309,坂町,12635,3724,241,989.0,3695,12504,1317,0.3564,3711,0.2968,1780,0.4817,0.3251,1208.0,0.912
13224,多摩市,146821,42645,984,2774.0,42645,146821,15002,0.3518,45425,0.3094,27180,0.6374,0.3453,14703.0,0.981
39201,高知市,326540,95899,5172,1187.0,95856,326354,33648,0.351,108599,0.3328,61510,0.6417,0.2081,19955.0,0.593
40349,粕屋町,48879,8600,522,1054.0,8600,48879,3002,0.3491,16341,0.3343,6263,0.7283,0.2733,2327.0,0.783
23226,尾張旭市,83822,21661,900,1540.0,21661,83822,7549,0.3485,27381,0.3267,14857,0.6859,0.2885,6196.0,0.828
23212,安城市,187993,39580,3033,835.0,39580,187993,13784,0.3483,58935,0.3135,30582,0.7727,0.2569,10147.0,0.738
27226,藤井寺市,63971,18089,447,2590.0,18089,63971,6299,0.3482,21962,0.3433,11893,0.6575,0.2282,4125.0,0.655
23229,豊明市,69190,17930,895,1282.0,17930,69190,6225,0.3472,22954,0.3318,13454,0.7504,0.279,5056.0,0.804
14384,湯河原町,23439,9946,486,1310.0,9936,23428,3429,0.3451,7718,0.3294,5559,0.5595,0.3204,3191.0,0.928
14201,横須賀市,387490,124472,3742,2129.0,124242,384847,42721,0.3439,124617,0.3238,81283,0.6542,0.3557,44364.0,1.034
27210,枚方市,396287,109847,2599,2705.0,109847,396287,37681,0.343,136141,0.3435,69538,0.633,0.2809,30979.0,0.819
11243,吉川市,71942,17377,1094,1017.0,17377,71942,5943,0.342,22471,0.3123,9541,0.5491,0.2698,4672.0,0.789
23206,春日井市,308636,79426,3615,1406.0,79426,308636,27079,0.3409,93523,0.303,57757,0.7272,0.2832,22522.0,0.831
28203,明石市,303138,79205,2267,2236.0,79182,303035,26859,0.3392,95797,0.3161,53814,0.6796,0.2652,21112.0,0.782
28382,播磨町,33555,9263,338,1754.0,9259,33547,3131,0.3382,11853,0.3533,5776,0.6238,0.2302,2109.0,0.681
23425,蟹江町,37374,9539,537,1137.0,9539,37374,3221,0.3377,10758,0.2878,5537,0.5805,0.2492,2360.0,0.738
12217,柏市,426067,110252,4056,1740.0,110252,426067,37099,0.3365,131591,0.3089,71548,0.6489,0.2639,29082.0,0.784
40100,北九州市,939126,286082,11191,1636.0,286034,938936,96255,0.3365,282909,0.3013,179413,0.6272,0.2808,80364.0,0.834
26207,城陽市,74855,25175,700,2302.0,25175,74855,8465,0.3362,23232,0.3104,17014,0.6758,0.3223,8091.0,0.958
47382,与那国町,1672,360,63,366.0,360,1672,121,0.3361,633,0.3786,212,0.5889,0.5296,191.0,1.576
27221,柏原市,68098,19834,613,2071.0,19834,68098,6641,0.3348,21196,0.3113,11217,0.5655,0.3369,6726.0,1.006
28100,神戸市,1523291,418976,12272,2185.0,418887,1522719,140044,0.3343,466536,0.3064,228963,0.5466,0.2601,109028.0,0.778
14321,寒川町,47946,13145,582,1445.0,13145,47946,4384,0.3335,15706,0.3276,8804,0.6698,0.3347,4434.0,1.003
14212,厚木市,223026,57346,2761,1329.0,57346,223026,19066,0.3325,65961,0.2958,40725,0.7102,0.3142,18075.0,0.945
23227,高浜市,45981,8885,579,982.0,8879,45948,2948,0.332,14377,0.3129,6311,0.7108,0.2295,2042.0,0.691
11231,桶川市,74701,22122,1110,1276.0,22122,74701,7341,0.3318,22184,0.297,15325,0.6927,0.2272,5027.0,0.685
19202,富士吉田市,46609,13998,1084,826.0,13998,46609,4626,0.3305,16046,0.3443,9140,0.653,0.2177,3049.0,0.659
11225,入間市,145444,42899,1577,1741.0,42899,145444,14175,0.3304,44454,0.3056,27514,0.6414,0.238,10217.0,0.72
27229,四條畷市,54637,15053,438,2200.0,15053,54637,4933,0.3277,18357,0.336,10377,0.6894,0.3177,4813.0,0.97
04100,仙台市,1095511,256987,11646,1412.0,256987,1095511,84122,0.3273,306403,0.2797,168517,0.6557,0.2791,71785.0,0.853
23238,長久手市,60100,10120,731,886.0,10120,60100,3305,0.3266,15083,0.251,7424,0.7336,0.3026,2978.0,0.927
27202,岸和田市,190386,53418,1993,1715.0,53418,190385,17418,0.3261,57249,0.3007,36395,0.6813,0.2978,15933.0,0.913
14206,小田原市,188843,56609,2575,1407.0,56609,188838,18396,0.325,56504,0.2992,37143,0.6561,0.3081,17437.0,0.948
01235,石狩市,56851,19368,1443,859.0,19368,56851,6238,0.3221,16821,0.2959,15663,0.8087,0.2292,4448.0,0.712
12220,流山市,200896,46082,1717,1718.0,46082,200896,14817,0.3215,52247,0.2601,27105,0.5882,0.2396,11035.0,0.745
23233,清須市,67365,15174,852,1140.0,15174,67365,4823,0.3178,19348,0.2872,11863,0.7818,0.3352,5091.0,1.055
47205,宜野湾市,99545,18831,713,1690.0,18831,99545,5985,0.3178,28851,0.2898,10700,0.5682,0.1555,2944.0,0.489
38201,松山市,510294,139182,7134,1249.0,139060,509986,44170,0.3176,137555,0.2697,86266,0.6204,0.2572,35893.0,0.81
11219,上尾市,228035,61601,2345,1681.0,61601,228035,19509,0.3167,72348,0.3173,37792,0.6135,0.2337,14309.0,0.738
47325,嘉手納町,13374,3247,115,1807.0,3247,13374,1026,0.316,4284,0.3203,1400,0.4312,0.1825,597.0,0.578
11233,北本市,65139,21141,945,1432.0,21141,65139,6667,0.3154,21254,0.3263,13096,0.6195,0.217,4596.0,0.688
23210,刈谷市,154232,31081,1908,1043.0,31081,154232,9755,0.3139,43430,0.2816,22868,0.7358,0.3024,9382.0,0.963
01206,釧路市,165295,56425,3354,1077.0,56425,165295,17698,0.3137,46641,0.2822,40966,0.726,0.2608,14696.0,0.831
27217,松原市,117300,34993,832,2692.0,34993,117300,10963,0.3133,35748,0.3048,20894,0.5971,0.2891,10196.0,0.923
14218,綾瀬市,83875,23183,853,1739.0,23183,83875,7209,0.311,23685,0.2824,15815,0.6822,0.3164,7337.0,1.018
23225,知立市,72060,14309,793,1155.0,14309,72060,4447,0.3108,22893,0.3177,8999,0.6289,0.2974,4271.0,0.957
21302,岐南町,25361,5732,452,812.0,5732,25361,1741,0.3037,7798,0.3075,4000,0.6978,0.1724,1004.0,0.568
11214,春日部市,230336,68772,2802,1571.0,68772,230336,20879,0.3036,68328,0.2966,41252,0.5998,0.2424,16645.0,0.798
12224,鎌ケ谷市,109262,31654,1020,1986.0,31654,109262,9560,0.302,31269,0.2862,22420,0.7083,0.2804,8829.0,0.928
26210,八幡市,71069,22215,745,1908.0,22215,71069,6694,0.3013,21469,0.3021,13415,0.6039,0.321,7079.0,1.065
13209,町田市,431760,116720,3477,2148.0,116720,431760,35129,0.301,125838,0.2915,70246,0.6018,0.3201,37283.0,1.064
13212,日野市,190644,45579,1359,2146.0,45579,190644,13693,0.3004,48173,0.2527,29366,0.6443,0.3353,15308.0,1.116
11237,三郷市,141747,38399,1396,1760.0,38399,141747,11531,0.3003,41518,0.2929,26268,0.6841,0.2489,9609.0,0.829
14215,海老名市,136696,33831,1152,1880.0,33831,136696,10145,0.2999,38907,0.2846,22340,0.6603,0.3287,11117.0,1.096
23222,東海市,113507,24993,1336,1197.0,24993,113507,7471,0.2989,30593,0.2695,19210,0.7686,0.2849,7125.0,0.953
07545,大熊町,848,84,32,168.0,84,848,25,0.2976,265,0.3125,84,1.0,0.0765,7.0,0.257
17365,内灘町,26759,7131,373,1224.0,7131,26759,2122,0.2976,7762,0.2901,3778,0.5298,0.1974,1397.0,0.663
36401,松茂町,14589,3933,374,673.0,3933,14589,1165,0.2962,4077,0.2795,3570,0.9077,0.2406,942.0,0.812
26303,大山崎町,15645,4280,147,1863.0,4280,15645,1266,0.2958,5236,0.3347,2725,0.6367,0.5688,2475.0,1.923
28206,芦屋市,95414,27827,644,2765.0,27778,95178,8218,0.2958,28753,0.3021,14903,0.5365,0.2065,5710.0,0.698
23209,碧南市,72656,17291,1091,1014.0,17291,72656,5109,0.2955,22094,0.3041,10557,0.6105,0.2171,3745.0,0.735
13225,稲城市,93620,20143,684,1885.0,20143,93620,5904,0.2931,23337,0.2493,11608,0.5763,0.2704,5432.0,0.923
08309,大洗町,15798,5263,447,754.0,5263,15798,1542,0.293,4829,0.3057,3135,0.5957,0.2183,1141.0,0.745
23424,大治町,32180,6707,357,1202.0,6707,32180,1964,0.2928,9654,0.3,5343,0.7966,0.329,2193.0,1.123
22342,長泉町,43377,9626,596,1034.0,9626,43377,2817,0.2926,11037,0.2544,6006,0.6239,0.2318,2215.0,0.792
01202,函館市,250494,89043,4510,1264.0,88980,250239,25712,0.289,70054,0.2799,59695,0.6709,0.2331,20807.0,0.807
10426,草津町,6049,2353,222,678.0,2353,6049,680,0.289,1821,0.301,1727,0.734,0.4748,1115.0,1.643
12221,八千代市,198674,50353,1839,1752.0,50353,198674,14517,0.2883,56877,0.2863,32104,0.6376,0.2743,13847.0,0.951
19201,甲府市,189804,54546,3329,1049.0,54546,189804,15724,0.2883,52362,0.2759,36648,0.6719,0.2429,13235.0,0.843
11222,越谷市,341137,87079,3039,1834.0,87079,341137,25109,0.2883,89485,0.2623,50212,0.5766,0.2352,20491.0,0.816
37386,宇多津町,18610,3947,331,763.0,3947,18610,1130,0.2863,4957,0.2664,2598,0.6582,0.2854,1131.0,0.997
01213,苫小牧市,170087,50001,2763,1158.0,49995,170071,14231,0.2846,48653,0.2861,36860,0.7373,0.2218,11097.0,0.779
01231,恵庭市,70340,19675,1417,889.0,19675,70340,5569,0.283,19761,0.2809,15275,0.7764,0.2709,5328.0,0.957
44202,別府市,115283,39011,1567,1593.0,38942,115142,11017,0.2829,31377,0.2725,20673,0.5309,0.2505,9775.0,0.885
22203,沼津市,189207,60360,2812,1374.0,60360,189207,17056,0.2826,49087,0.2594,34625,0.5736,0.2608,15774.0,0.923
01224,千歳市,97964,22686,1630,891.0,22686,97964,6396,0.2819,29013,0.2962,17804,0.7848,0.2203,4999.0,0.781
11208,所沢市,342299,87050,3076,1811.0,87050,342299,24510,0.2816,82847,0.242,54205,0.6227,0.2529,22015.0,0.898
11230,新座市,165146,41937,1163,2308.0,41937,165146,11806,0.2815,46198,0.2797,24399,0.5818,0.2068,8721.0,0.734
01402,岩内町,11663,4366,382,731.0,4366,11663,1220,0.2794,3158,0.2708,2718,0.6225,0.3526,1539.0,1.262
26322,久御山町,15344,4944,301,1051.0,4944,15344,1378,0.2787,3937,0.2566,3058,0.6185,0.1849,902.0,0.663
27220,箕面市,135826,35100,1080,2080.0,35100,135826,9778,0.2786,39879,0.2936,21085,0.6007,0.2278,8032.0,0.818
01204,旭川市,329269,112383,6807,1057.0,112383,329269,31244,0.278,88226,0.2679,76705,0.6825,0.2485,27929.0,0.894
11241,鶴ヶ島市,70967,20590,836,1576.0,20590,70967,5708,0.2772,17422,0.2455,12023,0.5839,0.2074,4197.0,0.748
17201,金沢市,461973,120705,6128,1261.0,120705,461973,33184,0.2749,114774,0.2484,78231,0.6481,0.1985,24065.0,0.722
47207,石垣市,47566,10452,1086,616.0,10449,47534,2869,0.2746,12671,0.2666,4678,0.4477,0.3156,3308.0,1.149
22100,静岡市,693345,209603,9283,1445.0,209603,693334,57371,0.2737,170788,0.2463,116060,0.5537,0.2525,52929.0,0.922
26204,宇治市,179393,53723,1404,2449.0,53723,179393,14591,0.2716,46438,0.2589,32406,0.6032,0.2758,14838.0,1.016
23234,北名古屋市,86588,20718,979,1354.0,20718,86588,5625,0.2715,23273,0.2688,14011,0.6763,0.2811,5845.0,1.035
47211,沖縄市,142698,28945,1331,1392.0,28942,142657,7839,0.2709,38868,0.2725,15425,0.533,0.1676,4835.0,0.619
47348,与那原町,19579,3857,185,1334.0,3819,19194,1031,0.27,5760,0.3001,1495,0.3915,0.131,511.0,0.485
27207,高槻市,353156,102590,2436,2695.0,102590,353156,27382,0.2669,82432,0.2334,54114,0.5275,0.2624,26822.0,0.983
01207,帯広市,166529,49008,3338,940.0,49008,166529,12948,0.2642,44894,0.2696,34636,0.7067,0.2184,10699.0,0.826
01217,江別市,121055,36730,2112,1113.0,36730,121055,9668,0.2632,33954,0.2805,26639,0.7253,0.3083,11339.0,1.171
10524,大泉町,41306,9402,713,844.0,9402,41306,2469,0.2626,10439,0.2527,5546,0.5899,0.2014,1906.0,0.767
14100,横浜市,3776521,920503,21282,2768.0,920240,3775557,240657,0.2615,908797,0.2407,523925,0.5693,0.2432,223886.0,0.93
28204,西宮市,484948,115707,2803,2642.0,115701,484945,30080,0.26,105527,0.2176,59015,0.5101,0.2381,27605.0,0.916
11234,八潮市,93344,21329,924,1477.0,21329,93344,5471,0.2565,20133,0.2157,15291,0.7169,0.2866,6099.0,1.117
11235,富士見市,110313,26889,857,2008.0,26889,110313,6885,0.2561,22958,0.2081,13546,0.5038,0.1901,5164.0,0.742
27211,茨木市,287700,68457,1975,2218.0,68457,287700,17480,0.2553,66305,0.2305,39579,0.5782,0.2851,19586.0,1.117
14203,平塚市,258328,72444,2547,1820.0,72444,258328,18335,0.2531,61246,0.2371,42554,0.5874,0.2694,19537.0,1.065
27205,吹田市,387504,89121,1788,3190.0,89121,387504,22543,0.2529,93383,0.241,44411,0.4983,0.2226,19698.0,0.88
34302,府中町,50653,12404,353,2249.0,12404,50653,3087,0.2489,9164,0.1809,8065,0.6502,0.1899,2387.0,0.763
12204,船橋市,646105,153564,3945,2491.0,153562,646069,38016,0.2476,143703,0.2224,84029,0.5472,0.2869,43832.0,1.159
12100,千葉市,975733,250079,9373,1708.0,250079,975733,61190,0.2447,213287,0.2186,150485,0.6017,0.2531,63275.0,1.035
14150,相模原市,724347,185014,6306,1878.0,185014,724347,44840,0.2424,146405,0.2021,112392,0.6075,0.2767,51247.0,1.142
14205,藤沢市,438440,106906,3406,2009.0,106906,438440,25810,0.2414,100697,0.2297,66146,0.6187,0.2759,29393.0,1.143
27140,堺市,825041,232994,6097,2446.0,232994,825038,55965,0.2402,182993,0.2218,135414,0.5812,0.2644,61635.0,1.101
27218,大東市,118488,31094,739,2693.0,31094,118488,7197,0.2315,28793,0.243,18661,0.6001,0.1948,6126.0,0.841
40218,春日市,112016,24534,732,2145.0,24534,112016,5670,0.2311,21929,0.1958,13451,0.5483,0.1665,4059.0,0.721
11100,さいたま市,1323624,304869,10128,1927.0,304869,1323624,69290,0.2273,256247,0.1936,160404,0.5261,0.2323,70859.0,1.022
23228,岩倉市,47918,11990,516,1487.0,11990,47918,2722,0.227,10626,0.2218,8307,0.6928,0.2618,3140.0,1.153
13227,羽村市,54441,14736,456,2068.0,14736,54441,3298,0.2238,11536,0.2119,8455,0.5738,0.2346,3455.0,1.048
19384,昭和町,20886,4070,423,616.0,4070,20886,893,0.2194,4975,0.2382,2890,0.7101,0.1953,778.0,0.89
27224,摂津市,86949,21916,645,2175.0,21916,86949,4787,0.2184,18552,0.2134,14681,0.6699,0.2929,6472.0,1.341
11228,志木市,74789,18743,428,2803.0,18743,74789,4072,0.2173,14976,0.2002,9799,0.5228,0.2534,4735.0,1.166
26208,向日市,57598,15322,367,2672.0,15322,57598,3271,0.2135,13052,0.2266,9164,0.5981,0.2584,3918.0,1.21
14216,座間市,130992,33371,809,2640.0,33371,130992,7116,0.2132,27908,0.2131,17080,0.5118,0.2251,7571.0,1.055
47208,浦添市,115850,23303,736,2026.0,23303,115848,4951,0.2125,21563,0.1861,11268,0.4835,0.1373,3183.0,0.646
28207,伊丹市,198603,51607,1159,2850.0,51607,198603,10547,0.2044,40687,0.2049,26474,0.513,0.2664,13712.0,1.303
27225,高石市,55759,15668,357,2809.0,15668,55759,3065,0.1956,11281,0.2023,8957,0.5717,0.286,4480.0,1.462
11229,和光市,85257,15415,445,2217.0,15415,85257,3014,0.1955,17089,0.2004,8169,0.5299,0.3474,5225.0,1.777
22341,清水町,31332,8198,434,1209.0,8198,31332,1579,0.1926,5509,0.1758,5823,0.7103,0.2061,1707.0,1.07
13210,小金井市,127215,25931,617,2690.0,25931,127215,4981,0.1921,22397,0.1761,13247,0.5109,0.2704,6919.0,1.408
13221,清瀬市,75940,21431,561,2445.0,21431,75940,4044,0.1887,15950,0.21,14404,0.6721,0.4347,9337.0,2.303
12207,松戸市,497906,127637,3244,2518.0,127637,497906,23923,0.1874,86018,0.1728,62761,0.4917,0.2238,28561.0,1.194
14207,茅ヶ崎市,242442,64930,1721,2415.0,64930,242442,12077,0.186,42367,0.1748,37813,0.5824,0.2597,16849.0,1.396
12227,浦安市,171847,30036,684,2810.0,30029,171787,5572,0.1856,35488,0.2066,15541,0.5175,0.2277,6823.0,1.227
12216,習志野市,176074,40258,926,2782.0,40258,176074,7448,0.185,32623,0.1853,23560,0.5852,0.2975,12044.0,1.608
14213,大和市,239037,56526,1437,2518.0,56526,239037,10396,0.1839,39323,0.1645,29734,0.526,0.2651,15029.0,1.441
11245,ふじみ野市,114392,29302,774,2423.0,29302,114392,5356,0.1828,17475,0.1528,14255,0.4865,0.141,4134.0,0.771
13206,府中市,262684,56730,1373,2644.0,56730,262684,10350,0.1824,41973,0.1598,31901,0.5623,0.3465,19671.0,1.899
13218,福生市,56685,15238,414,2356.0,15238,56685,2770,0.1818,11065,0.1952,7521,0.4936,0.2289,3469.0,1.259
27206,泉大津市,75061,19022,510,2387.0,19022,75061,3433,0.1805,13277,0.1769,9556,0.5024,0.2165,4100.0,1.199
40130,福岡市,1612410,338711,10257,2113.0,338477,1611161,61011,0.1803,218332,0.1355,153576,0.4537,0.229,77618.0,1.27
26100,京都市,1462888,394178,10519,2398.0,394178,1462888,69474,0.1763,226912,0.1551,154390,0.3917,0.2421,95488.0,1.374
27215,寝屋川市,231488,68748,1265,3478.0,68748,231488,12045,0.1752,40214,0.1737,34814,0.5064,0.2223,15129.0,1.269
13214,国分寺市,129953,27378,683,2565.0,27378,129953,4795,0.1751,21584,0.1661,14313,0.5228,0.2468,6709.0,1.409
12203,市川市,493377,102231,2542,2574.0,102231,493377,17891,0.175,68147,0.1381,47308,0.4628,0.2593,26806.0,1.482
21421,北方町,17732,4419,254,1113.0,4419,17732,766,0.1733,3177,0.1792,3363,0.761,0.2579,1149.0,1.488
13211,小平市,200523,45491,1156,2519.0,45491,200523,7753,0.1704,35878,0.1789,23919,0.5258,0.2296,10346.0,1.347
13220,東大和市,83540,22726,590,2465.0,22726,83540,3861,0.1699,15315,0.1833,12064,0.5308,0.1984,4548.0,1.168
13202,立川市,183010,45596,1167,2501.0,45596,183010,7653,0.1678,31979,0.1747,20152,0.442,0.3014,13723.0,1.796
13207,昭島市,114135,29993,721,2662.0,29993,114135,5030,0.1677,18922,0.1658,16744,0.5583,0.2465,7397.0,1.47
01100,札幌市,1973273,541415,17000,2038.0,541415,1973273,89591,0.1655,286701,0.1453,290719,0.537,0.2359,127665.0,1.425
13222,東久留米市,115276,32587,757,2755.0,32587,115276,5313,0.163,20032,0.1738,14198,0.4357,0.1798,5886.0,1.102
11203,川口市,594608,137970,3491,2529.0,137970,594608,22170,0.1607,83733,0.1408,57500,0.4168,0.1911,26351.0,1.189
11221,草加市,248615,61652,1530,2579.0,61652,248615,9514,0.1543,38005,0.1529,28138,0.4564,0.2237,13795.0,1.45
13215,国立市,76296,17483,446,2509.0,17483,76296,2690,0.1539,11737,0.1538,7866,0.4499,0.2911,5167.0,1.892
11227,朝霞市,141979,27810,792,2247.0,27810,141979,4275,0.1537,20377,0.1435,15055,0.5414,0.1928,5308.0,1.254
17212,野々市市,58250,11744,671,1120.0,11744,58250,1787,0.1522,7041,0.1209,7526,0.6408,0.1682,1884.0,1.105
27203,豊中市,401823,105132,1909,3525.0,105132,401823,15710,0.1494,56413,0.1404,48864,0.4648,0.1691,17821.0,1.132
23100,名古屋市,2330794,565144,16246,2226.0,565144,2330789,82021,0.1451,324938,0.1394,303461,0.537,0.2415,136704.0,1.664
13213,東村山市,151801,40808,960,2721.0,40808,151801,5892,0.1444,23742,0.1564,21690,0.5315,0.2518,10261.0,1.744
23342,豊山町,15826,3705,211,1124.0,3705,15826,534,0.1441,2275,0.1438,2971,0.8019,0.2202,758.0,1.528
13223,武蔵村山市,71483,19084,680,1796.0,19084,71483,2733,0.1432,10811,0.1512,12405,0.65,0.3305,6229.0,2.308
47201,那覇市,315745,71640,1617,2835.0,71640,315743,10216,0.1426,44065,0.1396,25950,0.3622,0.1453,10503.0,1.019
13229,西東京市,206910,48333,949,3260.0,48333,206910,6850,0.1417,29527,0.1427,24928,0.5158,0.2429,11767.0,1.714
14130,川崎市,1539244,301183,6376,3023.0,301183,1539244,41617,0.1382,184216,0.1197,124847,0.4145,0.1739,52383.0,1.259
13219,狛江市,84970,20010,365,3509.0,20010,84970,2694,0.1346,12426,0.1462,8869,0.4432,0.2254,4499.0,1.674
27212,八尾市,265361,75139,1854,2594.0,75139,265361,9940,0.1323,35513,0.1338,34425,0.4582,0.2491,18660.0,1.883
13208,調布市,242740,50349,1135,2839.0,50349,242740,6285,0.1248,27553,0.1135,22116,0.4393,0.2166,10919.0,1.735
28202,尼崎市,460092,120292,2229,3454.0,120292,460092,12445,0.1035,43700,0.095,42767,0.3555,0.1768,21235.0,1.709
27227,東大阪市,494394,135800,2824,3078.0,135800,494394,13418,0.0988,47633,0.0963,67071,0.4939,0.2205,29938.0,2.231
13204,三鷹市,195183,41572,932,2855.0,41572,195183,3970,0.0955,17260,0.0884,17702,0.4258,0.2271,9452.0,2.378
13120,練馬区,752871,159531,2873,3554.0,159531,752871,15044,0.0943,63188,0.0839,63547,0.3983,0.1622,25830.0,1.719
27223,門真市,118799,35270,679,3324.0,35270,118799,3299,0.0935,11478,0.0966,14827,0.4204,0.2099,7468.0,2.244
13203,武蔵野市,149113,31475,617,3265.0,31475,149113,2319,0.0737,11215,0.0752,10476,0.3328,0.225,7137.0,3.053
11224,戸田市,139096,22826,752,1943.0,22826,139096,1634,0.0716,7398,0.0532,9729,0.4262,0.1989,4587.0,2.778
27209,守口市,143332,41006,641,4094.0,41006,143332,2883,0.0703,9824,0.0685,13058,0.3184,0.1636,6689.0,2.327
13112,世田谷区,942246,189398,3385,3581.0,189398,942246,12466,0.0658,61387,0.0651,53654,0.2833,0.1334,25357.0,2.027
13123,江戸川区,697549,145750,2406,3877.0,145750,697549,9320,0.0639,42505,0.0609,38846,0.2665,0.1322,19270.0,2.067
13115,杉並区,591285,117378,2054,3657.0,117378,591285,7313,0.0623,32924,0.0557,34782,0.2963,0.1359,15905.0,2.181
13117,北区,358993,87980,1110,5073.0,87980,358993,4534,0.0515,17330,0.0483,23349,0.2654,0.0876,7652.0,1.699
13121,足立区,693806,170144,2901,3754.0,170144,693806,7910,0.0465,31461,0.0453,54128,0.3181,0.1547,26341.0,3.328
13108,江東区,524757,110180,1312,5375.0,110008,524354,4773,0.0434,23291,0.0444,24883,0.2262,0.0834,9172.0,1.922
27100,大阪市,2750381,676534,9922,4364.0,676534,2750381,25114,0.0371,89950,0.0327,162113,0.2396,0.1356,91788.0,3.653
13122,葛飾区,454516,111921,1833,3908.0,111921,454516,4097,0.0366,18666,0.0411,19529,0.1745,0.1477,16530.0,4.036
13118,荒川区,213550,49830,555,5746.0,49830,213550,1805,0.0362,9913,0.0464,5488,0.1101,0.0508,2561.0,1.403
13119,板橋区,583958,132383,1787,4741.0,132383,583958,4627,0.035,17961,0.0308,27019,0.2041,0.0841,11148.0,2.405
13103,港区,259529,42343,990,2737.0,42063,256935,1373,0.0326,7690,0.0299,7649,0.1818,0.0855,3638.0,2.62
13111,大田区,749711,162073,2221,4670.0,162073,749711,4984,0.0308,21450,0.0286,30693,0.1894,0.0789,12773.0,2.566
11223,蕨市,75805,17337,311,3568.0,17337,75805,362,0.0209,1762,0.0232,2486,0.1434,0.1073,1850.0,5.137
13113,渋谷区,243618,41233,815,3238.0,41233,243618,723,0.0175,3660,0.015,6000,0.1455,0.0517,2135.0,2.951
13105,文京区,239092,41910,646,4152.0,41910,239092,638,0.0152,3250,0.0136,3585,0.0855,0.0367,1542.0,2.411
13110,目黒区,290369,56336,884,4079.0,56336,290369,804,0.0143,4568,0.0157,7577,0.1345,0.0507,2831.0,3.555
13109,品川区,421853,79554,1020,4992.0,79442,420178,1009,0.0127,4512,0.0107,9164,0.1154,0.0625,4970.0,4.92
13107,墨田区,271750,60009,754,5094.0,60009,271750,703,0.0117,2994,0.011,6614,0.1102,0.0388,2333.0,3.313
13114,中野区,342504,65445,942,4446.0,65445,342504,392,0.006,2233,0.0065,8801,0.1345,0.0584,3846.0,9.746
13101,千代田区,66484,10841,376,1845.0,10841,66484,45,0.0042,1015,0.0153,492,0.0454,0.0451,490.0,10.87
13116,豊島区,300452,58357,770,4850.0,58357,300452,234,0.004,992,0.0033,4738,0.0812,0.026,1519.0,6.473
